relpath,filename,class,run,part,shot,code,width,height,hash,ahash,issues,valid,layout
Pass\251014_150205_A35W_6-3 [262144].bmp,251014_150205_A35W_6-3 [262144].bmp,Pass,251014_150205,6,3,262144,2448,2048,ba18f9f779c146a18f14c9feee995492,0110000000000000010000001111111011111110011111100000000000000000,,True,L0
Pass\251014_150205_A35W_7-1 [1024].bmp,251014_150205_A35W_7-1 [1024].bmp,Pass,251014_150205,7,1,1024,2448,2048,353a8cb92434a4769528e7d71b9912ed,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251014_150205_A35W_7-2 [16].bmp,251014_150205_A35W_7-2 [16].bmp,Pass,251014_150205,7,2,16,2448,2048,30166aca16e30188cee4af9622efe507,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251014_150205_A35W_7-3 [262144].bmp,251014_150205_A35W_7-3 [262144].bmp,Pass,251014_150205,7,3,262144,2448,2048,f983d29fab1e5ee07c9d12dc2b1b84bb,0000000000000000010000101111111011111110011111100000000000000000,,True,L0
Pass\251014_150205_A35W_8-2 [16384].bmp,251014_150205_A35W_8-2 [16384].bmp,Pass,251014_150205,8,2,16384,2448,2048,9e3519c478eb1d1a97f1aacce7997d07,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251014_150205_A35W_8-3 [262144].bmp,251014_150205_A35W_8-3 [262144].bmp,Pass,251014_150205,8,3,262144,2448,2048,67ef141594aee638e4095b541cfbf5e6,0100000000000000010000101111111011111110011111100000000000000000,,True,L0
Pass\251014_150205_A35W_9-2 [16].bmp,251014_150205_A35W_9-2 [16].bmp,Pass,251014_150205,9,2,16,2448,2048,4ed54e9fe0a14a792051338368058435,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251014_150205_A35W_9-3 [262144].bmp,251014_150205_A35W_9-3 [262144].bmp,Pass,251014_150205,9,3,262144,2448,2048,8f32640fe5251cf6c5b8f6ff9a6962ec,0100000000000000011000101111111011111110011111100000000000000000,,True,L0
Pass\251016_150942_A35W_1-2 [16].bmp,251016_150942_A35W_1-2 [16].bmp,Pass,251016_150942,1,2,16,2448,2048,f8b46958fbd6b23ad043d7274d8dc00a,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_1-3 [262144].bmp,251016_150942_A35W_1-3 [262144].bmp,Pass,251016_150942,1,3,262144,2448,2048,3525f1b510d38965eea9ac1109f2a2c6,0000000000000000011000101111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_10-2 [16384].bmp,251016_150942_A35W_10-2 [16384].bmp,Pass,251016_150942,10,2,16384,2448,2048,a0a089bb5aca5882f9b8ef47f3d45183,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_10-3 [262144].bmp,251016_150942_A35W_10-3 [262144].bmp,Pass,251016_150942,10,3,262144,2448,2048,06cf0be9f268aebcfa9a2aee695f81fc,0000000000000000010000101111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_11-2 [16].bmp,251016_150942_A35W_11-2 [16].bmp,Pass,251016_150942,11,2,16,2448,2048,8d7a43eef9cd7321842f9d4c0163972f,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_11-3 [262144].bmp,251016_150942_A35W_11-3 [262144].bmp,Pass,251016_150942,11,3,262144,2448,2048,63bd7b3e3d495927b105f90664a58e4e,0110000000000000010000101111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_12-2 [16384].bmp,251016_150942_A35W_12-2 [16384].bmp,Pass,251016_150942,12,2,16384,2448,2048,051c996843fa3723d41a5a03280763fd,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_12-3 [262144].bmp,251016_150942_A35W_12-3 [262144].bmp,Pass,251016_150942,12,3,262144,2448,2048,e0ce7ea6d069e6cbf45d397c7d279e82,0100000000000000010000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_13-2 [16].bmp,251016_150942_A35W_13-2 [16].bmp,Pass,251016_150942,13,2,16,2448,2048,c89054f9d6435547774ea3a59c3f51c2,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_13-3 [262144].bmp,251016_150942_A35W_13-3 [262144].bmp,Pass,251016_150942,13,3,262144,2448,2048,9d7f5d409bc119c5d2d0c4767c69fdbb,0100000000000000010000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_14-1 [1024].bmp,251016_150942_A35W_14-1 [1024].bmp,Pass,251016_150942,14,1,1024,2448,2048,6b81c780b2234b07eeb1861fa12d5e85,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_14-2 [16].bmp,251016_150942_A35W_14-2 [16].bmp,Pass,251016_150942,14,2,16,2448,2048,d716bd6b6f4de44b89a07c1904bda3cb,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_14-3 [1].bmp,251016_150942_A35W_14-3 [1].bmp,Pass,251016_150942,14,3,1,2448,2048,26a727f695858dbe158ee1558efe1aa2,0000000000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_15-1 [1024].bmp,251016_150942_A35W_15-1 [1024].bmp,Pass,251016_150942,15,1,1024,2448,2048,2f40c57bdd34dc00ac586d85e254e0c3,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_15-2 [16].bmp,251016_150942_A35W_15-2 [16].bmp,Pass,251016_150942,15,2,16,2448,2048,0f1e0a8d5bce46a28e6ef45a5b2a0a55,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_15-3 [262144].bmp,251016_150942_A35W_15-3 [262144].bmp,Pass,251016_150942,15,3,262144,2448,2048,a7d5cb697a7217f44ce0f79cc1746392,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_16-1 [16].bmp,251016_150942_A35W_16-1 [16].bmp,Pass,251016_150942,16,1,16,2448,2048,ffa2004867d80f90b89e0df487c50868,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_16-2 [16].bmp,251016_150942_A35W_16-2 [16].bmp,Pass,251016_150942,16,2,16,2448,2048,33a32fa8601b88d2644e2eea3176d62d,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_16-3 [262144].bmp,251016_150942_A35W_16-3 [262144].bmp,Pass,251016_150942,16,3,262144,2448,2048,1412e5ca1dffa643c4d793eff655e62d,0111110000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_17-1 [1024].bmp,251016_150942_A35W_17-1 [1024].bmp,Pass,251016_150942,17,1,1024,2448,2048,a055ea62aa712ed3b1ecfa9902ca5741,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_17-2 [16].bmp,251016_150942_A35W_17-2 [16].bmp,Pass,251016_150942,17,2,16,2448,2048,dd88cd8d88dae8a5311230b7129ddae6,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_17-3 [262144].bmp,251016_150942_A35W_17-3 [262144].bmp,Pass,251016_150942,17,3,262144,2448,2048,61fa6b8ef5606e2ccbae19c9cd4e84fe,0111100000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_18-2 [16].bmp,251016_150942_A35W_18-2 [16].bmp,Pass,251016_150942,18,2,16,2448,2048,220b4ae8f128f5c09e06aff48326b2d7,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_19-1 [1024].bmp,251016_150942_A35W_19-1 [1024].bmp,Pass,251016_150942,19,1,1024,2448,2048,dea3393f78c94f3d28bab699f62564a9,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_19-2 [16].bmp,251016_150942_A35W_19-2 [16].bmp,Pass,251016_150942,19,2,16,2448,2048,c22973e2fad7bbdac394004316af4736,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_19-3 [262144].bmp,251016_150942_A35W_19-3 [262144].bmp,Pass,251016_150942,19,3,262144,2448,2048,dedb3ea62a4758fc63608e529a7a64bf,0111100000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_2-1 [1024].bmp,251016_150942_A35W_2-1 [1024].bmp,Pass,251016_150942,2,1,1024,2448,2048,f3802818b038d040cd2339d6814f7e5d,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_2-2 [16].bmp,251016_150942_A35W_2-2 [16].bmp,Pass,251016_150942,2,2,16,2448,2048,0124e02d74f057a733b3be33fe8d6bdd,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_2-3 [262144].bmp,251016_150942_A35W_2-3 [262144].bmp,Pass,251016_150942,2,3,262144,2448,2048,20a64a4ce0ba2988e2bb39a17967ce6c,0000000000000000010000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_20-1 [1024].bmp,251016_150942_A35W_20-1 [1024].bmp,Pass,251016_150942,20,1,1024,2448,2048,cf84e5c1c92c68d52e96701b077ee890,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_20-2 [16].bmp,251016_150942_A35W_20-2 [16].bmp,Pass,251016_150942,20,2,16,2448,2048,a1834c119804a0b32767a2c35ac01967,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_20-3 [262144].bmp,251016_150942_A35W_20-3 [262144].bmp,Pass,251016_150942,20,3,262144,2448,2048,cabe66e8b266c9f3df054d067c0e5cae,0111110000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_21-2 [16].bmp,251016_150942_A35W_21-2 [16].bmp,Pass,251016_150942,21,2,16,2448,2048,cb53adf6446870a7fb893528a4f0265e,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_22-2 [16384].bmp,251016_150942_A35W_22-2 [16384].bmp,Pass,251016_150942,22,2,16384,2448,2048,0e644f036873df0d253c4d60cc391b13,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_22-3 [262144].bmp,251016_150942_A35W_22-3 [262144].bmp,Pass,251016_150942,22,3,262144,2448,2048,571f6b8df88ba685163a4396da7b69cc,0111110000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_23-2 [16].bmp,251016_150942_A35W_23-2 [16].bmp,Pass,251016_150942,23,2,16,2448,2048,a1f2cbbf4a7ff9b260b9d306b3ec1b9d,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_24-1 [1024].bmp,251016_150942_A35W_24-1 [1024].bmp,Pass,251016_150942,24,1,1024,2448,2048,8f704159e55051420272c72de8bf7f0c,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_24-2 [16].bmp,251016_150942_A35W_24-2 [16].bmp,Pass,251016_150942,24,2,16,2448,2048,c74f97eb4f53ee2af97da876c4cb1695,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_24-3 [262144].bmp,251016_150942_A35W_24-3 [262144].bmp,Pass,251016_150942,24,3,262144,2448,2048,45ffac29d79c001a7013a0c417d5d943,0111110000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_25-2 [16].bmp,251016_150942_A35W_25-2 [16].bmp,Pass,251016_150942,25,2,16,2448,2048,5c8ce5321348fbf4e841f9b81641771f,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_25-3 [262144].bmp,251016_150942_A35W_25-3 [262144].bmp,Pass,251016_150942,25,3,262144,2448,2048,1b7aaeb3571c48813c862ed9f4609720,0111110000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_26-1 [1024].bmp,251016_150942_A35W_26-1 [1024].bmp,Pass,251016_150942,26,1,1024,2448,2048,688571d65737183e53cf81fe4466ea38,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_27-1 [1024].bmp,251016_150942_A35W_27-1 [1024].bmp,Pass,251016_150942,27,1,1024,2448,2048,eb94ad35d0f56c90bc4fcbf05a763f1c,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_28-2 [16].bmp,251016_150942_A35W_28-2 [16].bmp,Pass,251016_150942,28,2,16,2448,2048,90527bd91d8882a9310542e4f253adb5,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_28-3 [262144].bmp,251016_150942_A35W_28-3 [262144].bmp,Pass,251016_150942,28,3,262144,2448,2048,fd8986ef73536b5416b2659417eec2f6,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_29-3 [262144].bmp,251016_150942_A35W_29-3 [262144].bmp,Pass,251016_150942,29,3,262144,2448,2048,08616e587fe1b1640ba10601f2592efe,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_3-2 [16].bmp,251016_150942_A35W_3-2 [16].bmp,Pass,251016_150942,3,2,16,2448,2048,790b4a6dbd5396e449dd7d07a4282bd2,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_3-3 [262144].bmp,251016_150942_A35W_3-3 [262144].bmp,Pass,251016_150942,3,3,262144,2448,2048,f25c61f34f80fc654fada8edde8b3f51,0100000000000000010000101111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_30-2 [16].bmp,251016_150942_A35W_30-2 [16].bmp,Pass,251016_150942,30,2,16,2448,2048,4094dbce70719ab32e911041caee7271,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_30-3 [262144].bmp,251016_150942_A35W_30-3 [262144].bmp,Pass,251016_150942,30,3,262144,2448,2048,c19e5c32b90cac324b6986f1899b9ab8,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_31-2 [16].bmp,251016_150942_A35W_31-2 [16].bmp,Pass,251016_150942,31,2,16,2448,2048,6cada7c93f713c0f0a263555d4e83dec,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_31-3 [262144].bmp,251016_150942_A35W_31-3 [262144].bmp,Pass,251016_150942,31,3,262144,2448,2048,d57383c5d63627cc0f88bffd65aba271,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_32-1 [1024].bmp,251016_150942_A35W_32-1 [1024].bmp,Pass,251016_150942,32,1,1024,2448,2048,b1a99308e5aee34f3add45a1158111a1,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_32-3 [262144].bmp,251016_150942_A35W_32-3 [262144].bmp,Pass,251016_150942,32,3,262144,2448,2048,65fe201c0d713a6d5382e9a7df49a87b,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_33-2 [16].bmp,251016_150942_A35W_33-2 [16].bmp,Pass,251016_150942,33,2,16,2448,2048,235786f1bd14b4960670a4aa0b258692,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_33-3 [262144].bmp,251016_150942_A35W_33-3 [262144].bmp,Pass,251016_150942,33,3,262144,2448,2048,0504918f4b7880a574971ad6ef2279be,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_34-1 [1024].bmp,251016_150942_A35W_34-1 [1024].bmp,Pass,251016_150942,34,1,1024,2448,2048,5dd1339caf8e83fcc3bbd2446c418e45,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_35-1 [1024].bmp,251016_150942_A35W_35-1 [1024].bmp,Pass,251016_150942,35,1,1024,2448,2048,16da48aef46b540218155ceedd23d0d6,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_35-3 [262144].bmp,251016_150942_A35W_35-3 [262144].bmp,Pass,251016_150942,35,3,262144,2448,2048,2f1efbca2935873502fe1acda8e57d0c,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_36-2 [16].bmp,251016_150942_A35W_36-2 [16].bmp,Pass,251016_150942,36,2,16,2448,2048,3138c496547e2255b0b0a985652b8c81,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_36-3 [262144].bmp,251016_150942_A35W_36-3 [262144].bmp,Pass,251016_150942,36,3,262144,2448,2048,ca6122ce3b67865c63e4e432035e08c5,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_37-2 [16].bmp,251016_150942_A35W_37-2 [16].bmp,Pass,251016_150942,37,2,16,2448,2048,00948084402e3273759671003e3293bf,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_38-1 [1024].bmp,251016_150942_A35W_38-1 [1024].bmp,Pass,251016_150942,38,1,1024,2448,2048,3fd7f556b612274471d915afdb4fa559,0000000000000000000000000111111101111111000000000001000000000000,,True,L2
Pass\251016_150942_A35W_38-2 [16].bmp,251016_150942_A35W_38-2 [16].bmp,Pass,251016_150942,38,2,16,2448,2048,565e4013f036d2ac14c2c53383e43502,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_38-3 [1].bmp,251016_150942_A35W_38-3 [1].bmp,Pass,251016_150942,38,3,1,2448,2048,ad8a3f890c0dd46d619496a2d8893a22,0111111000000000000000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_39-1 [1024].bmp,251016_150942_A35W_39-1 [1024].bmp,Pass,251016_150942,39,1,1024,2448,2048,1386e118ad566f5f7b087b2708b389ef,0000000000000000000000000111111101111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_39-2 [16].bmp,251016_150942_A35W_39-2 [16].bmp,Pass,251016_150942,39,2,16,2448,2048,0248c983f9668af8d4b7d644094a1be8,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_4-2 [16].bmp,251016_150942_A35W_4-2 [16].bmp,Pass,251016_150942,4,2,16,2448,2048,d64e151a71c20711d042d50e40a0d16b,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_4-3 [262144].bmp,251016_150942_A35W_4-3 [262144].bmp,Pass,251016_150942,4,3,262144,2448,2048,9624c368c3e8e835c6d8b60f975ca62a,0110000000000000010000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_5-1 [1024].bmp,251016_150942_A35W_5-1 [1024].bmp,Pass,251016_150942,5,1,1024,2448,2048,15aea3824d91663a48a3324fe051c356,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_5-2 [16].bmp,251016_150942_A35W_5-2 [16].bmp,Pass,251016_150942,5,2,16,2448,2048,861f4d49e23b3b07716b301d0a274647,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_5-3 [262144].bmp,251016_150942_A35W_5-3 [262144].bmp,Pass,251016_150942,5,3,262144,2448,2048,3f5011c359e931bfd13769b477469dc6,0110000000000000010000101111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_6-2 [16].bmp,251016_150942_A35W_6-2 [16].bmp,Pass,251016_150942,6,2,16,2448,2048,f6b289cb9116720eae26950f1fcce601,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_6-3 [262144].bmp,251016_150942_A35W_6-3 [262144].bmp,Pass,251016_150942,6,3,262144,2448,2048,73d24bcc4744b0f6ca35ce1ac22023af,0100000000000000010000001111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_7-2 [16].bmp,251016_150942_A35W_7-2 [16].bmp,Pass,251016_150942,7,2,16,2448,2048,293dcfe4c55ab8a32f25f50d6483994e,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_7-3 [262144].bmp,251016_150942_A35W_7-3 [262144].bmp,Pass,251016_150942,7,3,262144,2448,2048,25d7327e80b36bdb23464200d046d78b,0110000000000000011000101111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_8-1 [1024].bmp,251016_150942_A35W_8-1 [1024].bmp,Pass,251016_150942,8,1,1024,2448,2048,898b2251c28eb4cf0ed961da72676618,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_8-2 [16].bmp,251016_150942_A35W_8-2 [16].bmp,Pass,251016_150942,8,2,16,2448,2048,f03cb714a7d744e5cb18e163b127c16d,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_8-3 [262144].bmp,251016_150942_A35W_8-3 [262144].bmp,Pass,251016_150942,8,3,262144,2448,2048,396e30022422ed2cbb203294f4e53609,0000000000000000010000101111111011111110011111100000000000000000,,True,L2
Pass\251016_150942_A35W_9-1 [16].bmp,251016_150942_A35W_9-1 [16].bmp,Pass,251016_150942,9,1,16,2448,2048,b2aa6c9f9c0e0177d9b269bffcef9d1a,0000000000000000000000000111111111111111000000000000000000000000,,True,L2
Pass\251016_150942_A35W_9-2 [16].bmp,251016_150942_A35W_9-2 [16].bmp,Pass,251016_150942,9,2,16,2448,2048,b51aba5ab17428d4eef5c939d51eef45,0000000000000000000000001111111111111111000000000000000000000000,,True,L2
